"Center for Sustainable Organizations+Annual CO2 Emissions","Bayerische motoren","2008","1183641","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bayerische motoren","2008","78247067442.9216","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bayerische motoren","2009","7425406448.64204","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bayerische motoren","2009","1205293","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bayerische motoren","2009","70671741638.2397","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bayerische motoren","2010","14502554534.9554","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bayerische motoren","2010","1343008","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bayerische motoren","2010","80229691786.5437","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bayerische motoren","2011","20252575492.0943","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bayerische motoren","2011","1310000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bayerische motoren","2011","95826916324.6078","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bayerische motoren","2012","19923354546.3522","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bayerische motoren","2012","1346826","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bayerische motoren","2012","98816958188.852","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bp","2005","55674000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bp","2005","78000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bp","2005","239792000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bp","2006","54930000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bp","2006","64400000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bp","2006","265906000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bp","2007","57684000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bp","2007","74130000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bp","2007","284365000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bp","2008","64978000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bp","2008","61400000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bp","2008","361143000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bp","2009","52298000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bp","2009","74620000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bp","2009","239272000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bp","2010","57139000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bp","2010","64900000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bp","2010","297107000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bp","2011","69554000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bp","2011","66700000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bp","2011","375517000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bp","2012","43432000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bp","2012","59800000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bp","2012","375580000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bristol-myers squibb","2005","13381000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bristol-myers squibb","2005","1077000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bristol-myers squibb","2005","19207000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bristol-myers squibb","2006","11517000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bristol-myers squibb","2006","1054000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bristol-myers squibb","2006","17256000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bristol-myers squibb","2007","12325000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bristol-myers squibb","2007","1034000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bristol-myers squibb","2007","18193000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bristol-myers squibb","2008","12399000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bristol-myers squibb","2008","888000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bristol-myers squibb","2008","17715000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bristol-myers squibb","2009","13668000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bristol-myers squibb","2009","634212","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bristol-myers squibb","2009","18808000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bristol-myers squibb","2010","14207000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bristol-myers squibb","2010","589000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bristol-myers squibb","2010","19484000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bristol-myers squibb","2011","15646000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bristol-myers squibb","2011","546949","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bristol-myers squibb","2011","21244000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bristol-myers squibb","2012","13011000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bristol-myers squibb","2012","563817.151","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bristol-myers squibb","2012","17621000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bt group","2005","4573797912.87444","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bt group","2005","1759938.024","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bt group","2005","34015545494.9004","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bt group","2006","4291531435.16446","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bt group","2006","1877097.345","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bt group","2006","34835667398.419","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bt group","2007","4710850311.57109","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bt group","2007","1845756","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bt group","2007","38337032535.5743","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bt group","2008","5106811303.98279","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bt group","2008","1739229","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bt group","2008","41561093253.797","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bt group","2009","664949033.571269","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bt group","2009","1630798","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bt group","2009","36752609374.9085","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bt group","2010","3475633048.85297","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bt group","2010","1702000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bt group","2010","33301896998.633","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bt group","2011","3943449636.27087","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bt group","2011","1674000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bt group","2011","31242578886.2565","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Bt group","2012","3663018718.79152","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Bt group","2012","1498000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Bt group","2012","30815643748.8923","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Canon","2005","16544063222.9518","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Canon","2005","1653000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Canon","2005","34144092940.6488","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Canon","2006","17718480522.4894","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Canon","2006","964933","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Canon","2006","35744803821.5282","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Canon","2007","19098417386.1583","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Canon","2007","987660","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Canon","2007","38089603944.0436","http://demo.wikirate.org/Page_000006460"
