Answer ID,Answer Page,Metric,Company,Year,Value,Source Page,Original Source,Comments,Correct year
5486536,https://wikirate.org/~5486536,Walk Free Foundation+MSA risk assessment,Axis Capital Holdings,2019,Conducting research,https://wikirate.org/~5460383,https://axiscapital.com/docs/default-source/general-documents/201908modern-slavery-statement-group-boardvsigned.pdf,"P.1 ""The AXIS Capital Group Vendor Management Office conducts annual assessments of material vendors which includes vendors providing an annual attestation."" Jesica Dahal[https://wikirate.org/Jesica_Dahal].....2019-10-21 18:50:04 UTC",2018
5485987,https://wikirate.org/~5485987,Walk Free Foundation+MSA Ownership Disclosure,Axis Capital Holdings,2019,No,https://wikirate.org/~5460383,https://axiscapital.com/docs/default-source/general-documents/201908modern-slavery-statement-group-boardvsigned.pdf,,2018
5486105,https://wikirate.org/~5486105,Walk Free Foundation+MSA supply chain disclosure,Axis Capital Holdings,2019,No,https://wikirate.org/~5460383,https://axiscapital.com/docs/default-source/general-documents/201908modern-slavery-statement-group-boardvsigned.pdf,,2018
5486605,https://wikirate.org/~5486605,Walk Free Foundation+MSA Identification of risks,Axis Capital Holdings,2019,No,https://wikirate.org/~5460383,https://axiscapital.com/docs/default-source/general-documents/201908modern-slavery-statement-group-boardvsigned.pdf,,2018
5486682,https://wikirate.org/~5486682,Walk Free Foundation+MSA incidents identified,Axis Capital Holdings,2019,No,https://wikirate.org/~5460383,https://axiscapital.com/docs/default-source/general-documents/201908modern-slavery-statement-group-boardvsigned.pdf,,2018
5486851,https://wikirate.org/~5486851,Walk Free Foundation+MSA training (revised),Axis Capital Holdings,2019,No,https://wikirate.org/~5460383,https://axiscapital.com/docs/default-source/general-documents/201908modern-slavery-statement-group-boardvsigned.pdf,,2018
5486902,https://wikirate.org/~5486902,Walk Free Foundation+MSA Performance Indicators,Axis Capital Holdings,2019,No,https://wikirate.org/~5460383,https://axiscapital.com/docs/default-source/general-documents/201908modern-slavery-statement-group-boardvsigned.pdf,,2018
5486915,https://wikirate.org/~5486915,Walk Free Foundation+MSA Business Performance Indicators,Axis Capital Holdings,2019,No,https://wikirate.org/~5460383,https://axiscapital.com/docs/default-source/general-documents/201908modern-slavery-statement-group-boardvsigned.pdf,,2018
5486941,https://wikirate.org/~5486941,Walk Free Foundation+MSA Impact on Company Behaviour,Axis Capital Holdings,2019,No,https://wikirate.org/~5460383,https://axiscapital.com/docs/default-source/general-documents/201908modern-slavery-statement-group-boardvsigned.pdf,,2018
5485850,https://wikirate.org/~5485850,Business & Human Rights Resource Centre+MSA statement signed,Axis Capital Holdings,2019,Signed by Director,https://wikirate.org/~5460383,https://axiscapital.com/docs/default-source/general-documents/201908modern-slavery-statement-group-boardvsigned.pdf,P.2 Jesica Dahal[https://wikirate.org/Jesica_Dahal].....2019-10-21 18:20:43 UTC,2018
5486479,https://wikirate.org/~5486479,Walk Free Foundation+MSA policy (revised),Axis Capital Holdings,2019,"Suppliers comply with laws and company’s policies (beyond tier 1), Prohibit use of forced labour (direct / tier 1), Suppliers produce their own statement (direct / tier 1), Suppliers respect labour rights (wages / freedom of association etc) (direct / tier 1)",https://wikirate.org/~5460383,https://axiscapital.com/docs/default-source/general-documents/201908modern-slavery-statement-group-boardvsigned.pdf,"P.2 ""As well as appropriately remunerating and rewarding our staff for the work they do, we strive to promote a collaborative and harmonious working culture supported by our Anti-Bullying and Harassment and Equal Opportunity and Diversity policies."" ""Nonetheless, we take appropriate steps to ensure that we only do business with parties who share our zero-tolerance approach to these activities. Our due diligence procedures, outsourcing and supplier frameworks, and contracting guidelines are specifically designed to ensure that our suppliers and other partners are compliant with the Modern Slavery Act. The AXIS Capital Group Vendor Management Office conducts annual assessments of material vendors which includes vendors providing an annual attestation."" Jesica Dahal[https://wikirate.org/Jesica_Dahal].....2019-10-21 18:46:23 UTC",2018
5486814,https://wikirate.org/~5486814,Walk Free Foundation+MSA whistleblowing mechanism (revised),Axis Capital Holdings,2019,Whistleblower protection (direct employees),https://wikirate.org/~5460383,https://axiscapital.com/docs/default-source/general-documents/201908modern-slavery-statement-group-boardvsigned.pdf,"P.1 ""Our grievance and whistle blowing policies and procedures act as a safety net so that any employee can freely express any genuine concerns that they have to help prevent unacceptable behavior or misconduct."" Jesica Dahal[https://wikirate.org/Jesica_Dahal].....2019-10-21 19:02:16 UTC",2018
5486747,https://wikirate.org/~5486747,Walk Free Foundation+MSA incidents remediation (revised),Axis Capital Holdings,2019,"Worker remediation, Corrective action plan",https://wikirate.org/~5460383,https://axiscapital.com/docs/default-source/general-documents/201908modern-slavery-statement-group-boardvsigned.pdf,"P.1 ""Nonetheless, we take appropriate steps to ensure that we only do business with parties who share our zero-tolerance approach to these activities."" Jesica Dahal[https://wikirate.org/Jesica_Dahal].....2019-10-21 18:59:00 UTC",2018
5746175,https://wikirate.org/~5746175,Business & Human Rights Resource Centre+MSA Statement Approval,Brightside Group Limited,2019,Approved by Board,https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,The statement was approved by the Board of Directors and this is stated above the signature of the CEO Mia Delgado[https://wikirate.org/Mia_Delgado].....2020-02-27 03:51:46 UTC,2018
5746140,https://wikirate.org/~5746140,Walk Free Foundation+MSA Identification of risks,Brightside Group Limited,2019,No,https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,"No information on geographics, industry, resource, or workforce were found. Brightside group specifically said they approximate no risk that either Brightside or their supply chain has breached the MSA Mia Delgado[https://wikirate.org/Mia_Delgado].....2020-02-27 03:28:31 UTC",2018
5746147,https://wikirate.org/~5746147,Walk Free Foundation+MSA supply chain disclosure,Brightside Group Limited,2019,No,https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,The company simply states that they operate out of 3 locations in the UK but no information on location suppliers in their supply chain or where that supply chain operates Mia Delgado[https://wikirate.org/Mia_Delgado].....2020-02-27 03:38:09 UTC,2018
5746161,https://wikirate.org/~5746161,Walk Free Foundation+MSA risk assessment,Brightside Group Limited,2019,No,https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,The company explains a recruitment policy in which they meet face-to-face but no other methodology is specifically mentioned Mia Delgado[https://wikirate.org/Mia_Delgado].....2020-02-27 03:47:05 UTC,2018
5746168,https://wikirate.org/~5746168,Walk Free Foundation+MSA Performance Indicators,Brightside Group Limited,2019,No,https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,"The company mentions policies that are used to make sure business is being conducted ethically, to include a whistleblower policy, but no specific quantifiable KPI's are mentioned. Mia Delgado[https://wikirate.org/Mia_Delgado].....2020-02-27 03:50:30 UTC",2018
5746182,https://wikirate.org/~5746182,Walk Free Foundation+MSA policy (revised),Brightside Group Limited,2019,No,https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,,2018
5746188,https://wikirate.org/~5746188,Walk Free Foundation+MSA Impact on Company Behaviour,Brightside Group Limited,2019,No,https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,The company only mentions that they are releasing the statement to be in accordance with the MSA 2015 Mia Delgado[https://wikirate.org/Mia_Delgado].....2020-02-27 04:03:05 UTC,2018
5746195,https://wikirate.org/~5746195,Walk Free Foundation+MSA risk management (revised),Brightside Group Limited,2019,No,https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,,2018
5746219,https://wikirate.org/~5746219,Walk Free Foundation+MSA training (revised),Brightside Group Limited,2019,No,https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,"The company mentions a recruitment policy under the policies section and also mentions in the training section training in place for colleagues who are authorized to enter any type of contract or negotiation. Mia Delgado[https://wikirate.org/Mia_Delgado].....2020-02-27 04:13:22 UTC Training.1 To ensure that we have an understanding of the risks of modern slavery and human trafficking within our business, we have strict processes and training in place for colleagues who are authorised to enter into any form of negotiation / contractual relationships with new suppliers and third parties, to certify that no individual may enter into a new business relationship without the appropriate checks being completed..2 xokucfrd[https://wikirate.org/xokucfrd].....2021-04-06 19:55:49 UTC",2018
5746226,https://wikirate.org/~5746226,Walk Free Foundation+MSA incidents identified,Brightside Group Limited,2019,No,https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,,2018
5746232,https://wikirate.org/~5746232,Walk Free Foundation+MSA Business Performance Indicators,Brightside Group Limited,2019,No,https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,,2018
5746238,https://wikirate.org/~5746238,Walk Free Foundation+MSA incidents remediation (revised),Brightside Group Limited,2019,No,https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,,2018
5746259,https://wikirate.org/~5746259,Walk Free Foundation+MSA Ownership Disclosure,Brightside Group Limited,2019,No,https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,,2018
5746154,https://wikirate.org/~5746154,Business & Human Rights Resource Centre+MSA statement signed,Brightside Group Limited,2019,Signed by CEO,https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,"Signature is located at the bottom of the webpage by Brendan McCafferty, CEO Mia Delgado[https://wikirate.org/Mia_Delgado].....2020-02-27 03:41:43 UTC",2018
5746245,https://wikirate.org/~5746245,Walk Free Foundation+MSA whistleblowing mechanism (revised),Brightside Group Limited,2019,Whistleblower protection (direct employees),https://wikirate.org/~5460263,https://www.brightsideinsurance.co.uk/modern-slavery-statement,"Yes, on page 1 of the MSA statement under Our Policies, the whistleblowing policy states, ""We operate a whistleblowing policy so that all employees know that they can raise concerns about how colleagues are being treated, or practices within our business or supply chain, without fear of reprisals."" Grace[https://wikirate.org/Grace].....2020-02-27 19:47:59 UTC Whistleblowing Policy – We operate a whistleblowing policy so that all employees know that they can raiseconcerns about how colleagues are being treated, or practices within our business or supply chain, withoutfear of reprisals. P.1 Samantha Wolk[https://wikirate.org/Samantha_Wolk].....2021-04-20 14:26:10 UTC",2018
